Publication Year,Month,Category,college,Research field ,Title,Source Title
2023,January,wos,College of Business Administration,Scientific,Adaptive genetic algorithm for user preference discovery in multi-criteria recommender systems,ECONOMIC RESEARCH-EKONOMSKA ISTRAZIVANJA
2023,January,wos,College of Business Administration,Scientific,Analysis of E-Learning System Use Using Combined TAM and ECT Factors,JOURNAL OF ORTHOPAEDIC TRAUMA
2023,January,scopus,College of Business Administration,Scientific,Born global: antecedents and consequences of innovation capabilities,Informatics in Medicine Unlocked
2023,January,scopus,College of Business Administration,Scientific,Demystifying the Impact of Service Recovery Strategies: Evidence From Healthcare and Telecom Sectors,Information Sciences Letters
2023,January,wos,College of Business Administration,Scientific,Design and analysis of wear parameters for epoxy based composite using RSM-box behnken optimization tool,TELEMATICS AND INFORMATICS
2023,January,scopus,College of Business Administration,Scientific,Do natural resources utilization and economic development reduce greenhouse gas emissions through consuming renewable and Clean Technology? A case study of China towards sustainable development goals,British Food Journal
2023,January,scopus,College of Business Administration,Scientific,Does learning from innovation failure enhance innovation performance? A quantitative investigation of small businesses,International health
2023,May,wos,College of Business Administration,Scientific,Does natural-resource-dependency create the need of green innovation?,JOURNAL OF INTERNATIONAL DEVELOPMENT
2023,May,wos,College of Business Administration,Scientific,Economic policy uncertainty: A new firm-level measurement and impact on enterprise innovation strategies,DIAGNOSTICS
2023,May,scopus,College of Business Administration,Scientific,Is the impact of oil shocks more pronounced during extreme market conditions?,Resources Policy
2023,May,scopus,College of Business Administration,Scientific,Nexus between corporate environmental disclosures and gender diversity: Interaction effects of board independence,Economic Research-Ekonomska Istrazivanja 
2023,May,wos,College of Business Administration,Scientific,Numerical and Experimental Analysis of Horizontal-Axis Wind Turbine Blade Fatigue Life,SCANDINAVIAN JOURNAL OF HOSPITALITY AND TOURISM
2023,May,wos,College of Business Administration,Scientific,Numerical Calculation of Thermal Radiative Boundary Layer Nanofluid Flow across an Extending Inclined Cylinder,INTERNATIONAL JOURNAL OF MANAGEMENT EDUCATION
2023,May,wos,College of Business Administration,Scientific,On the Hyper Zagreb Index of Trees with a Specified Degree of Vertices,NATURAL HAZARDS
2023,May,wos,College of Business Administration,Health-related / Medical,Predicting thermophysical properties enhancement of metal-based phase change materials using various machine learning algorithms,PACIFIC BUSINESS REVIEW INTERNATIONAL
2023,May,wos,College of Business Administration,Scientific,Resistance of multiple stakeholders to e-health innovations: Integration of fundamental insights and guiding research paths,SUSTAINABILITY
2023,May,wos,College of Business Administration,Scientific,Resource curse hypothesis and economic growth: A global analysis using bootstrapped panel quantile regression analysis,ECONOMIES
2023,May,wos,College of Business Administration,Scientific,An Approach to Binary Classification of Alzheimer's Disease Using LSTM,ENERGIES
2023,May,wos,College of Business Administration,Scientific,Analysis of customers' satisfaction with baby products: The moderating role of brand image,FRONTIERS IN PSYCHOLOGY
2023,May,wos,College of Business Administration,Scientific,"Different strokes for different folks: Comparative analysis of 3D printing in large, medium and small firms",SUSTAINABILITY
2023,May,wos,College of Business Administration,Scientific,Empowering Women through Digital Financial Inclusion: Comparative Study before and after COVID-19,SUSTAINABILITY
2023,February,wos,College of Business Administration,Scientific,"Environmental Change and Inclusive Finance: Does Governance Quality Matter for African Countries? (vol 15, 3533, 2023)",BUSINESS PROCESS MANAGEMENT JOURNAL
2023,February,wos,College of Business Administration,Scientific,Factors affecting village fund management accountability in Indonesia: The moderating role of prosocial behaviour,COATINGS
2023,February,wos,College of Business Administration,Scientific,"Functions, mechanisms, and clinical applications of lncRNA LINC00857 in cancer pathogenesis",INTERNATIONAL JOURNAL OF ISLAMIC AND MIDDLE EASTERN FINANCE AND MANAGEMENT
2023,February,wos,College of Business Administration,Scientific,Fusion of Graph and Tabular Deep Learning Models for Predicting Chronic Kidney Disease,BEHAVIORAL SCIENCES
2023,February,wos,College of Business Administration,Scientific,Preventing overloaded dissemination in healthcare applications using NonDelay tolerant dissemination technique,JOURNAL OF INTERNATIONAL DEVELOPMENT
2023,February,wos,College of Business Administration,Scientific,Active and passive control of Casson nanofluid flow on a convectively heated nonlinear stretching permeable surface with the Cattaneo-Christov double diffusion theory,SUSTAINABILITY
2023,February,wos,College of Business Administration,Scientific,Computational analysis of MHD driven bioconvective flow of hybrid Casson nanofluid past a permeable exponential stretching sheet with thermophoresis and Brownian motion effects,SUSTAINABILITY
2023,February,wos,College of Business Administration,Scientific,Design and analysis of wear parameters for epoxy based composite using RSM-box behnken optimization tool,ECONOMIES
2023,February,wos,College of Business Administration,Scientific,Do natural resources utilization and economic development reduce greenhouse gas emissions through consuming renewable and Clean Technology? A case study of China towards sustainable development goals,BEHAVIORAL SCIENCES
2023,March,scopus,College of Business Administration,Scientific,Does learning from innovation failure enhance innovation performance? A quantitative investigation of small businesses,Vision
2023,March,scopus,College of Business Administration,Scientific,Does natural-resource-dependency create the need of green innovation?,International Journal of Sustainable Economy
2023,March,WOS,College of Business Administration,Scientific,Economic policy uncertainty: A new firm-level measurement and impact on enterprise innovation strategies,Diagnostics
2023,March,scopus,College of Business Administration,Scientific,Environmental MCS package and green intellectual capital influence environmental performance: a mediated-moderated perspective,International Journal of Environmental Research and Public Health
2023,March,WOS,College of Business Administration,Scientific,Gender Diversity and Women Empowerment Effects on Firms' Financial Sustainability: Evidence from Developing Countries,EuroMed Journal of Business
2023,March,WOS,College of Business Administration,Scientific,Is the impact of oil shocks more pronounced during extreme market conditions?,Frontiers in Psychology
2023,March,WOS,College of Business Administration,Scientific,"Knowledge acquisition from innovation failures: a study of micro, small and medium enterprises (MSMEs)",SUSTAINABILITY
2023,March,WOS,College of Business Administration,Scientific,Nexus between corporate environmental disclosures and gender diversity: Interaction effects of board independence,Energy
2023,March,scopus,College of Business Administration,Scientific,Organizational Health Behavior Index (OHBI): A Tool for Measuring Organizational Health,International Journal of Business and Systems Research
2023,March,WOS,College of Business Administration,Scientific,Reseek-Arrhythmia: Empirical Evaluation of ResNet Architecture for Detection of Arrhythmia,SUSTAINABILITY
2023,March,WOS,College of Business Administration,Scientific,"Supporting wound healing by mesenchymal stem cells (MSCs) therapy in combination with scaffold, hydrogel, and matrix; State of the art",ELECTRONICS
2023,March,WOS,College of Business Administration,Scientific,The Moderating Role of Ownership Concentration on Financing Decisions and Firm's Sustainability: Evidence from China,SYMMETRY-BASEL
2023,March,WOS,College of Business Administration,Scientific,Towards low carbon and sustainable environment: does income inequality mitigate ecological footprints in Sub-Saharan Africa?,BRITISH FOOD JOURNAL
2023,March,WOS,College of Business Administration,Scientific,Can minimizing risk exposures help in inhibiting carbon footprints? The environmental repercussions of international trade and clean energy,GEOLOGICAL JOURNAL
2023,March,WOS,College of Business Administration,Scientific,Elevating Decision Management in Sustainable Energy Planning through Spherical Fuzzy Aggregation Operators,SUSTAINABILITY
2023,March,WOS,College of Business Administration,Scientific,Examining the critical factors of internal audit effectiveness from internal auditors' perspective: Moderating role of extrinsic rewards,SUSTAINABILITY
2023,March,WOS,College of Business Administration,Scientific,Factors affecting village fund management accountability in Indonesia: The moderating role of prosocial behaviour,INTERNATIONAL JOURNAL OF VALUE CHAIN MANAGEMENT
2023,April,SCOPUS,College of Business Administration,Scientific,"Influence of perceptual and demographic factors on the likelihood of becoming social entrepreneurs in Saudi Arabia, Bahrain, and United Arab Emirates - an empirical analysis",Heliyon
2023,April,SCOPUS,College of Business Administration,Scientific,Investigations of high temperature synergetic tribological behavior of HVOF deposited Ni-based metallic coating with self-lubricating ceramic phase (h-BN),Lecture Notes in Networks and Systems
2023,April,WOS,College of Business Administration,Scientific,Unravelling barriers in high-tech technology start-ups: practical insights and solutions for healthcare enterprises,SUSTAINABILITY
2023,April,WOS,College of Business Administration,Scientific,"When procrastination pays off: Role of knowledge sharing ability, autonomous motivation, and task involvement for employee creativity",INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION
2023,April,WOS,College of Business Administration,Scientific,Automatic Diabetic Foot Ulcer Recognition Using Multi-Level Thermographic Image Data,SUSTAINABILITY
2023,April,SCOPUS,College of Business Administration,Scientific,Born global: antecedents and consequences of innovation capabilities,Journal of Educational and Social Research
2023,April,SCOPUS,College of Business Administration,Scientific,Comovement and spillover among energy markets: A Comparison across different crisis periods,Journal of Retailing and Consumer Services
2023,April,SCOPUS,College of Business Administration,Scientific,Design and Development of IoT and Deep Ensemble Learning Based Model for Disease Monitoring and Prediction,Technological Forecasting and Social Change
2023,April,SCOPUS,College of Business Administration,Scientific,"Knowledge acquisition from innovation failures: a study of micro, small and medium enterprises (MSMEs)",Lecture Notes in Networks and Systems
2023,April,SCOPUS,College of Business Administration,Scientific,"Relationships between land use types and urban heat island intensity in Hulu Langat district, Selangor, Malaysia",Journal of Cleaner Production
2023,April,SCOPUS,College of Business Administration,Scientific,"Earthquake preparedness in an urban area: the case of Dhaka city, Bangladesh",Review of Economics and Finance
